Tree ID,Location Latitude,Location Longitude,Tree Type,Age,Gender,Fruiting,Disease,Last Updated,Planted,Row Number,Planted By,Location Elevation,Daily Check
452ff12e-0860-4a97-a779-1dff28479368,34.2904302,113.3823545,Liliaceae,94,Female,true,true,15/08/2021,26/01/1947,154,Antonella Skeath,31.463475,5:32
c767f6ca-bcc5-49bf-90a5-ee2d0fc637b9,31.5646844,118.993754,Poaceae,96,Female,true,true,16/02/2020,24/05/1997,155,Goldie Martensen,36.553769,0:37
c1ad4c5e-441a-429e-a91a-8d6cce54538e,19.5473972,-96.9121929,Arthoniaceae,100,Female,false,false,02/07/2020,06/12/1987,156,Marchelle Stiegar,12.5200531,9:59
18f44e3b-7c80-4e37-b8b3-654493e1a1bd,37.5612848,68.8138658,Liliaceae,63,Female,false,false,05/08/2021,25/01/1962,157,Lucine Pridmore,-8.1995552,1:42
020491f3-f0fb-4bdc-a370-b8287d2b53b9,7.0583573,125.7222954,Asteraceae,3,Female,false,true,14/11/2020,23/05/2018,158,Ginny Plackstone,24.67964,22:02
50b2319b-6631-4623-9daa-b3b8158f6569,-6.7653704,106.7742047,Asteraceae,90,Male,false,true,23/07/2022,19/02/2003,159,Brew Hyde,24.086481,2:07
f16a3d55-e6ce-4cc2-b910-e14a2c6befb8,49.735524,13.7575556,Lamiaceae,84,Female,false,false,01/02/2022,29/11/2017,160,Dreddy Carn,54.76667,20:49
b631b777-cb17-4ff8-984f-07c42b9dea38,-18.3181877,47.1118527,Fumariaceae,40,Male,false,false,16/03/2022,02/04/1946,161,Patricio Tabb,28.441557,
f487241d-a605-4b95-b84e-c2ebea6b7fbc,-8.0061188,112.1132142,Asteraceae,12,Female,false,true,13/04/2020,17/02/1979,162,Imogene Madigan,39.9041999,21:57
46229f05-59d4-4af7-922a-6cd20206468b,49.8474143,19.2057487,Fabaceae,31,Male,true,true,26/09/2021,12/11/1935,163,Bartolomeo Gaytor,59.1284714,1:15
57292f53-bded-4ac2-aeaf-2b772ccdeabf,51.2781356,17.9890591,Brassicaceae,41,Female,false,true,23/03/2020,14/08/1970,164,Celesta Redmond,29.895386,5:33
57ff17e7-7b8a-4751-aaa2-d12d971021d8,27.1832216,56.2666455,Cyperaceae,11,Male,true,true,05/12/2019,12/11/1985,165,Elvyn Penlington,-8.6467,13:05
6c989b91-fc47-4481-8dbc-4c5f78eae5a7,59.2162431,17.7344952,Poaceae,7,Male,true,false,23/11/2019,23/04/1996,166,Cecil Mcettrick,34.55132,10:47
7ad98596-f017-4819-8825-ed70602b4b9b,40.4889794,-8.7011957,Pinaceae,62,Female,false,true,02/01/2020,02/06/1982,167,Gabriella Leigh,39.6725789,5:22
bcad22ec-4101-4983-b3f5-1e7dd588ad83,-8.2012757,112.1012912,Boraginaceae,44,Male,false,true,02/09/2022,18/06/1959,168,Bartlet Attwater,8.508983,2:05
0d3ab3af-507c-48be-a715-274096f7db94,59.5336088,18.0725818,Scrophulariaceae,33,Male,false,false,24/08/2020,10/07/1932,169,Lutero McWhirter,25.8025129,15:30
d6d16e24-1f70-42f4-9cac-286ba6bc2929,13.0910405,-1.0873551,Poaceae,62,Male,true,true,22/07/2022,11/03/1960,170,Silvano Smullen,-7.305958,13:26
54d6887d-9a24-4fba-80f5-b06fc3ec0810,-6.6312766,108.3848152,Pottiaceae,53,Non-binary,true,false,05/07/2022,10/02/1926,171,Nickey McCrossan,34.6830797,15:16
d517e2be-b899-431d-aab7-92978f901a64,-7.3090831,108.8511448,Campanulaceae,4,Male,false,false,19/11/2021,16/02/2018,172,Sherman Briskey,-6.571261,11:36
63f9a8be-8535-4886-a4c1-abdefae449e3,28.805453,104.802326,Chenopodiaceae,100,Male,false,false,10/04/2022,09/10/1998,173,Judd Rodenborch,41.4643216,0:21
72246d55-bc1f-4c7c-a1bf-0b5afd184a0a,34.4345947,35.8361633,Verbenaceae,96,Male,true,false,26/12/2019,05/10/1945,174,Domenico Mancell,26.66061,
baf00bbe-5706-47d5-af5d-74f1f740b20f,-20.4894632,-47.7834888,Isoetaceae,69,Female,true,true,12/07/2022,07/01/1997,175,Drusie Douch,45.6232258,21:15
7ce3ab50-23ab-4cfc-b0fb-6e8f4ead12ef,62.6768899,10.0742726,Proteaceae,61,Female,true,true,,,176,Elsinore Draysey,,2:42
95ed4019-b539-4440-9df4-a08866c2f395,14.22781,121.369775,Fabaceae,23,Agender,true,false,11/08/2021,25/09/1978,177,Falkner Surby,-6.8958608,22:08
ec579166-a15f-47cf-9464-0b6a4b4d29f3,-7.1396,114.3272,Asteraceae,76,Female,true,true,29/04/2020,11/07/1967,178,Guendolen Matthews,54.8133814,1:54
3a7d7e1a-520e-4424-9fcd-555a75da0980,38.0120968,23.7725723,Papaveraceae,18,Female,true,false,13/01/2020,20/11/1985,179,Ted Churly,49.0733587,15:16
aea8a945-1d42-4c47-a9ba-bdc863200215,48.0282789,38.7656121,Rosaceae,36,Male,false,true,17/02/2021,25/03/2005,180,Marlow Le Strange,55.5772494,0:20
31463e10-e3ed-465c-a827-db789729414e,-3.8553872,103.517665,Polygonaceae,21,Male,true,true,03/03/2022,30/04/1979,181,Nealon Constantine,56.6062481,15:43
f393b30b-e895-4bc4-a185-b567e118527f,-21.0106742,-48.2176007,Caryophyllaceae,80,Female,false,true,24/01/2020,01/03/1921,182,Ralina Endecott,55.0155118,11:57
0dce0ec6-652a-4db9-b087-799518a7df43,18.3093394,42.7662325,Bromeliaceae,31,Male,true,true,02/10/2021,17/02/1939,183,Lucias Valdes,-8.1297,
876eede7-6aec-478e-8401-494020589549,49.6273493,16.522025,Asteraceae,34,Male,false,false,12/05/2021,23/11/2017,184,Matteo Shemilt,40.106025,5:09
cca840fe-01e9-45ee-a799-26a792b5c368,42.9786866,141.8352113,Aristolochiaceae,18,Male,false,false,11/12/2021,16/07/1990,185,Bord Cheasman,41.9208048,
d1d8ca2e-3fb5-4d4e-84c2-bbc93ba165b3,-8.3418,112.5618,Cactaceae,18,Female,true,false,21/12/2019,29/01/2016,186,Abagael Isgar,53.95494,5:23
2595b85a-99db-45d5-8e93-f11cf8bda6f2,28.650072,121.261886,Asteraceae,25,Male,false,false,04/02/2020,23/12/1961,187,Whitman Caldecott,-7.1532,16:04
4b58cad7-cf18-42d8-9452-49cd0a07d22a,11.2807738,124.5651398,Poaceae,98,Male,true,true,14/06/2020,22/03/1965,188,Ralf Gilbart,19.4392516,8:01
dd4e0d41-156f-4586-89fa-1a93af48a5f9,26.879864,113.646181,Celastraceae,60,Female,true,false,15/07/2020,10/02/1940,189,Harmony Toxell,41.2159825,21:39
585384c7-bc2c-491c-b699-a714e65837ce,-0.754923,132.311005,Cyperaceae,77,Male,true,true,19/05/2021,07/03/1957,190,Marwin Krzysztof,18.4768908,15:36
b7b75eea-6ae9-4774-ad0f-769725da2dc7,36.728017,10.8536132,Thuidiaceae,35,Genderfluid,true,true,25/07/2022,10/02/1985,191,Olivero Venables,49.4753404,0:20
b16db78b-f2c1-4179-8e59-d6c31e59e30b,49.4305736,25.1580827,Scrophulariaceae,3,Male,false,true,19/05/2020,25/08/2002,192,Ulick Hamnet,32.2392184,3:27
f5f38311-3547-45df-834b-f958002e0157,49.2574664,-123.0419607,Gentianaceae,71,Female,true,true,11/05/2021,13/11/1973,193,Shanon Lief,43.6865336,21:49
af4424d9-50f7-425c-a51c-63ebb9a1f3dc,38.8742482,-9.3993262,Scrophulariaceae,,Polygender,false,false,28/12/2019,14/04/1993,194,Carolyn Island,18.9364797,16:01
a12c5321-dd79-4ded-89fb-5b0e55ce1aef,-6.8546403,107.4293388,Asteraceae,61,Female,true,false,27/02/2022,03/04/1924,195,Olivette MacNeilly,-6.4712737,18:59
05e9dd18-4f27-4b31-be0f-e0afc88cc39d,42.6,25.55,Fabaceae,68,Female,false,true,14/01/2021,02/01/1962,196,Kathryne Jemmison,39.1688385,6:06
8cb0f0d3-d36e-4975-8de1-a383643e67e6,6.8793892,-72.189,Asteraceae,42,Female,true,true,15/01/2021,24/10/1951,197,Gusti Grigoroni,54.4168102,16:19
04628c63-c5de-466a-87e0-fa9861bb2b8b,10.4145738,8.5721016,Scrophulariaceae,19,Female,false,true,15/09/2022,03/08/2005,198,Horatia Phalp,49.7821352,12:37
a5a75a9d-f0ab-4c92-bc85-69802c395d3f,48.5006149,34.6523446,Poaceae,67,Female,false,true,23/01/2020,05/11/1942,199,Audi Samson,-7.6695988,16:50
99034b72-15ba-4afd-bd0e-04ef4d1868b6,6.9333793,79.8441645,Fabaceae,16,Female,false,true,07/01/2021,17/12/1951,200,Elane Pinwell,-12.95689,13:37
0baf4e45-0489-4ab9-92e6-35420c28d5f7,-6.5488924,-79.8646835,Urticaceae,50,Male,false,false,31/03/2020,12/11/1987,201,Ali MacNally,14.6634634,14:57
3a373d40-1707-44a7-bc4e-382e9ff4eb50,3.2359747,98.6875659,Caryophyllaceae,20,Polygender,false,false,26/08/2021,04/06/1971,202,Augustus Fincke,45.4292105,8:41
a5df757b-889e-4841-b16f-89cef8af5177,50.4273892,124.1226608,Poaceae,24,Male,false,false,10/08/2021,11/10/1942,203,Hyatt Hauxley,15.82496,18:58
56fd134c-a730-4da3-a7d8-7a6fd19e6500,32.31,-106.78,Asteraceae,51,Male,true,true,03/10/2020,31/12/1943,204,Jard De Bruin,14.4713275,5:11
fb2d59a7-78d0-4695-8d76-41572d4dcff8,-6.147133,106.6232359,Polygonaceae,26,Male,true,true,09/12/2019,14/04/2007,205,Huberto Blackborne,14.9941724,16:13
ad18e335-4721-46a6-befa-d763baa1c37e,18.6794938,-71.940875,Solanaceae,57,Genderqueer,false,false,29/05/2022,19/02/1934,206,Jakie Pegden,40.9515138,1:09
d2c6d41a-bd97-4213-9d28-7a1ee0afc1ef,-6.5717496,105.9494248,Lythraceae,84,Female,true,false,03/05/2021,28/10/2008,207,Christyna Holtham,31.263629,9:01
a8d671f7-a63a-4aec-8c5c-d5aa756fc2ea,53.291512,-6.133718,Polygonaceae,55,Female,false,true,21/12/2019,08/11/2017,208,Dawna Grimmolby,44.435508,3:38
8b09e7bb-74e9-4c92-975d-653841cce10d,51.1500374,-100.0497004,Polemoniaceae,8,Non-binary,false,false,01/07/2021,18/10/1969,209,Bell Amys,29.137138,16:09
c8635ceb-a4fe-4326-901f-43c3697795c8,-4.9281176,38.904164,Asteraceae,22,Female,true,false,16/06/2022,01/01/1976,210,Rorie Redshaw,12.8207931,8:58
d933ea12-41fb-40c9-aeb5-efb575bc26e4,13.8283312,121.1542759,Liliaceae,88,Male,false,true,09/02/2022,15/06/1999,211,Shelton Kiefer,38.734814,20:16
136730de-b4d5-424b-b9f3-2eae92d79313,36.457599,111.439528,Onagraceae,3,Female,false,false,,,212,Leonora Blagburn,,11:39
582f9144-777b-4ef8-ad3b-4f2b24fcd6e7,6.926774,124.4974442,Asteraceae,27,Male,false,true,11/03/2020,19/04/2003,213,Sullivan Sperring,54.4762327,13:36
be4f29bd-5a5f-4736-ab04-f722382542c8,44.055922,85.38086,Orchidaceae,2,Female,true,false,22/06/2021,18/02/1977,214,Odetta Gronav,11.0849336,20:52
1547cacf-3bdc-4f72-9286-2257db643b9d,37.615159,114.611433,Asteraceae,14,Female,false,true,04/08/2020,10/03/1952,215,Angy Enos,-13.6616515,17:06
ed897252-604b-49b2-b87c-33805c1949a0,19.2869323,-81.3674389,Boraginaceae,95,Genderfluid,true,false,09/07/2021,10/08/2007,216,Ethe Dumblton,-8.2764084,5:29
61a48e60-b790-4852-a791-ce6a4c36c530,50.085781,18.5296459,Orchidaceae,62,Female,false,true,08/10/2021,11/10/1949,217,Alisha Balma,49.5372506,14:03
9fe67263-1328-486a-93c2-4e07ab7ecf0e,24.44218,114.938684,Cyperaceae,45,Male,false,false,02/06/2021,17/03/1924,218,Berny Marnes,21.8528313,12:24
5d47c9b9-a93d-4753-8fad-1ec45dfd46f8,28.18018,109.654991,Nymphaeaceae,54,Genderfluid,false,true,16/10/2021,26/09/1940,219,Ives Ilyukhov,10.6989729,10:35
2afc3db5-2d40-4381-8411-36ceddc227d1,48.455754,-123.3599687,Rosaceae,28,Male,false,false,09/10/2020,04/07/1959,220,Reidar Byfield,-7.3254723,23:43
44188f12-0886-46b0-99b6-cdde0609cc6d,-20.1100712,57.7261042,Cucurbitaceae,54,Female,false,false,18/07/2022,29/09/1974,221,Sibley Hughlin,59.6322811,8:08
99a541db-f6da-49ee-9748-d94fd63b751d,-7.4574955,108.8408547,Fabaceae,63,Male,false,false,08/05/2020,26/02/1996,222,Phillipp Blick,-6.9338,20:09
bc679709-6bb3-4f97-976b-d42bab5026fd,52.6435136,4.7270746,Lecanoraceae,11,Female,true,true,31/05/2022,23/04/1944,223,Gilligan Bouette,39.0709588,0:03
641e4ad2-fb87-4b3d-9cae-bcb18a7be506,32.7376828,-114.6981307,Lamiaceae,52,Agender,true,false,16/05/2022,23/05/1984,224,Husein McClymont,29.584292,
e21aa0ec-d348-4454-bccb-d4c6d7ab3d73,46.2524306,109.4245979,Aizoaceae,67,Female,false,true,31/12/2019,26/01/1924,225,Gillie Maddin,50.3473476,10:21
07803463-56d8-45ad-b9e9-03eb09fa7c8d,53.3500473,-6.2755912,Violaceae,35,Male,false,true,,,226,Buiron Coltan,,6:40
f39dc889-b6ca-4895-a107-d0ada3c73dc5,40.3219266,-7.612767,Hydrangeaceae,22,Female,true,false,02/02/2021,01/05/2011,227,Myrtie Dodge,8.5653801,18:46
f01535bf-0dad-49f5-be32-8ee98fdee142,22.280318,114.17162,Caryophyllaceae,12,Female,true,false,13/07/2021,24/01/1980,228,Darcy Darcey,31.932456,19:15
8f4e2c00-c046-4878-8af2-69c38689f4bb,-7.6225762,114.0309608,Cucurbitaceae,4,Female,false,true,15/08/2022,03/04/2001,229,Candida Gobolos,12.087083,0:40
b44378ec-c8f4-4475-84ba-4a5020cc728e,65.2813951,-126.7987848,Loasaceae,18,Bigender,true,false,13/10/2021,02/11/1938,230,Isidor Walesa,13.81436,4:10
de0d1e69-949b-43ae-bd12-dbf9bf760602,59.1639426,9.6358001,Cladoniaceae,70,Female,false,false,13/10/2022,19/06/1984,231,Adaline Pury,40.1208803,
78100b31-6a91-4414-bd2f-aef1d7c5e665,50.5089112,26.2566443,Linaceae,100,Female,true,false,12/04/2020,21/12/1921,232,Cris Duval,30.740553,22:23
d9c31bee-e18a-4bc9-be9d-159409766950,60.0190188,30.648656,Anacardiaceae,48,Male,true,false,12/08/2021,22/04/1998,233,Ignacius Pryell,54.3191956,0:20
b078db58-daa9-4cf5-8b68-e5ab5d60b0df,-6.9277361,106.9299579,Crassulaceae,38,Female,false,false,09/01/2020,02/06/1987,234,Anna-maria Dessant,13.4291,
c46a8def-b757-4328-82a5-d4a7495e214e,2.9864896,101.5395705,Poaceae,28,Female,false,false,11/01/2020,03/06/2022,235,Lelah Cordero,43.0429124,4:11
ced4f1d3-65b6-4a7b-9a64-6acf8591295d,11.0678757,-63.9201942,Orchidaceae,66,Male,false,false,02/11/2020,14/09/1998,236,Zebulon Draysey,-26.924287,10:27
fcb7b5a8-b723-45e5-ac5a-9c877c197829,51.6857586,22.6493816,Cannaceae,68,Female,false,true,08/07/2020,11/10/1943,237,Peggy Feehily,31.820591,0:22
087f7416-d106-471e-a1bb-9b0a52ebdec3,23.918143,108.401654,Icacinaceae,42,Male,false,false,05/02/2020,19/09/1927,238,Lindsey Teggart,-6.3917341,22:18
e93cfad4-aee8-4e34-8004-49fac64cb818,14.5659717,121.0108932,Euphorbiaceae,58,Male,true,false,08/06/2022,21/08/1956,239,Alessandro Murkus,32.20125,7:37
2fb30ebb-e6c5-4594-a0ac-f839ab7ee84c,49.1184617,26.3361413,Viscaceae,96,Female,false,false,19/08/2020,16/08/1989,240,Aurilia Bladon,50.81011,16:11
efa9fae0-bfdb-488d-a411-ea83f4daea53,22.9406641,89.445851,Pinaceae,43,Male,false,true,03/11/2021,22/11/1928,241,Cletus O'Brollachain,51.9534228,11:42
fd18b0fc-6153-40f3-b918-7209d5123bf7,45.7013243,-73.9284855,Asteraceae,16,Genderfluid,true,false,05/09/2021,14/05/1959,242,Donella Dineges,32.3295438,11:06
555146ae-91f3-4235-8899-579306d1a485,39.8,-89.65,Ditrichaceae,5,Male,false,true,18/12/2019,01/07/2002,243,Bevan Borit,53.543617,22:37
6519a375-9be3-4035-bdec-cd09e25bb1e6,37.760365,-25.7013016,Rosaceae,94,Female,false,true,20/07/2021,03/10/1962,244,Theda Bushnell,44.81,3:22
5b87aef7-39c9-40c9-940b-5be4ad9f52dc,17.9611269,-76.8893907,Collemataceae,23,Male,true,true,14/04/2020,08/07/1972,245,Stevy Philcox,41.5622714,14:07
692d2d43-e18b-48ed-aa17-912421e5dcce,41.9585475,-88.0725041,Apiaceae,57,Male,true,true,01/06/2022,26/11/2010,246,Taber Claussen,45.5913301,11:13
abef9998-e6fb-466e-be55-e40aca160f6e,29.696108,118.315329,Fabaceae,68,Male,false,true,01/04/2021,20/01/1936,247,Arlen Seyfart,-8.6034763,12:13
5f4e27c7-d48d-471b-9c12-aa34f1ddb2ab,53.9045398,27.5615244,Thelotremataceae,32,Non-binary,true,false,30/11/2021,28/03/1933,248,Venus Tomasini,29.4528,
78e6b961-a26f-4c52-aae6-30c1b381a3a3,29.9826362,121.3165342,Verbenaceae,44,Female,false,false,01/06/2021,20/05/1956,249,Edythe Pagelsen,4.4942318,12:28
e90d6e37-4f2b-4455-848b-e209455ffdb5,42.901533,125.136451,Asteraceae,29,Male,true,true,25/05/2021,23/09/1950,250,Vincenty Lob,41.387384,13:02
2cba09c4-53a7-4559-88b2-c2298ff5ed0e,41.3940988,-8.0276048,Rubiaceae,42,Female,false,true,25/07/2021,14/10/1950,251,Corrinne Kimbury,-8.6223922,14:10
3738af03-feb3-4552-930c-dfd8ddb2bb98,-2.6242355,-56.7346167,Ranunculaceae,92,Polygender,true,false,21/08/2021,20/07/1922,252,Kacy MacSherry,-6.2829488,12:07
976b49c2-dcf1-40ac-b83a-9fe75a3785f9,5.527995,-75.459881,Pteridaceae,32,Female,true,true,05/03/2021,27/11/1965,253,Georgianna Douthwaite,22.0897108,4:22
2869a043-4c95-4f98-8ddd-90f979e3c367,52.4460804,-9.4851741,Pyrenulaceae,96,Female,true,true,05/11/2022,14/06/1968,254,Molli Hannigan,-21.503481,1:56
d837d17f-a0f8-4b82-8398-834992260cc0,-29.2581646,-51.5289168,Cyperaceae,10,Female,true,false,12/06/2020,14/10/1925,255,Ilse McKnish,-0.1882802,8:56
7dae79de-941c-452b-aa93-e20866fe120c,6.2536784,7.2733783,Gentianaceae,87,Agender,false,true,13/09/2021,09/03/1972,256,Annabal Kilbane,22.492431,5:46
61d03021-d4db-4020-9cda-ec09e9b90066,38.8965627,-77.0224418,Dioscoreaceae,17,Female,false,true,07/11/2020,21/02/2010,257,Cindelyn Blankenship,58.3733593,3:46
04b25d8f-d43d-4fea-b6d6-cafa4f5e8e36,34.8389466,134.7007309,Liliaceae,27,Female,true,true,13/08/2021,04/02/1992,258,Tory Lauchlan,56.4459712,14:56
e3b942d1-1675-424e-b4f1-982c8d0aa7f8,52.0872281,18.8224372,Asteraceae,93,Non-binary,true,false,05/10/2020,24/09/1957,259,Zed Gibling,48.8162706,11:45
9b418c25-9df2-4ea9-b17a-19287609d617,42.25785,118.886931,Cornaceae,18,Male,true,false,29/09/2021,21/10/1984,260,Guy Dulwitch,22.517585,0:08
876abc78-ab47-455d-a655-09c0490a154c,43.3209022,21.8957589,Pteridaceae,54,Male,true,false,15/06/2020,30/07/1987,261,Hasheem Zanazzi,-31.3540428,1:26
cd8dfdea-3b06-48a6-a710-22a4cbb70d64,36.332663,103.947377,Dioscoreaceae,50,Bigender,true,false,14/07/2021,02/10/2020,262,Betta Green,40.7463865,21:13
77c65d5f-2701-4c6c-bfcc-312a04546644,35.3750852,24.2012676,Asteraceae,98,Male,true,false,01/06/2022,02/06/1936,263,Gustave D'Alesio,-7.384252,0:55
eb217816-0f29-4221-b801-42456c999e6a,45.805566,-77.0941047,Rosaceae,54,Male,false,false,25/01/2022,07/04/1964,264,Goddard Sodory,40.3733802,12:20
16ff2a7c-e99e-4a8a-96b2-015ff4136e49,49.5320711,18.1244102,Burmanniaceae,33,Male,false,true,29/08/2022,26/03/1964,265,Jecho Young,2.481207,20:31
586c7928-92f7-47dc-b3e0-299ffeaa0da4,-10.507793,-40.323089,Dactylosporaceae,95,Female,false,true,25/09/2020,27/06/1979,266,Bernadette Finlow,27.983279,3:47
1c7bd228-5e28-469f-9f20-cb99c5b11619,-33.63973,19.446007,Apiaceae,76,Female,false,false,15/07/2022,11/03/2010,267,Bertie Mackerel,3.9671435,12:35
3c37d244-2763-4f06-96f1-3b484daf0883,55.7264965,13.3385773,Andreaeaceae,21,Male,true,false,05/08/2022,19/09/2015,268,Ricardo Hulmes,51.5350444,9:06
67c1f92b-1ead-4fe4-a312-1a014913987d,-7.9675496,110.3368391,Grimmiaceae,45,Male,false,true,20/10/2022,09/09/1994,269,Arni Chelley,58.5033171,14:26
a28d3f90-87ca-4075-9413-c5acd60b9627,23.354091,116.681972,Rubiaceae,81,Male,false,false,29/04/2021,26/02/1997,270,Keary Simeone,-7.5861751,7:53
af4724a5-43bd-4ed1-89f3-b44f43afa11d,50.5193689,41.6704075,Crassulaceae,89,Male,true,false,10/02/2021,19/03/1962,271,Mendie MacGorley,39.983599,5:16
b9a39610-9773-43b5-acab-d5abe92647fb,58.1214207,12.6443729,Orchidaceae,60,Female,false,true,,,272,Shane Ainsby,,14:13
47e81dc4-8586-40c2-8be4-f02da4c30533,10.2515803,124.798851,Urticaceae,76,Female,false,false,20/10/2020,27/09/1972,273,Arluene Jolland,33.347316,15:37
0a67ce87-2abe-41dc-85fa-14fb880d8c04,-12.0971829,-77.032585,Fabaceae,49,Male,false,false,23/04/2020,08/08/1939,274,Godfree Isenor,9.3140186,7:16
69ec7011-d6fd-4e6d-be59-3d231b7da34a,28.572029,109.482078,Loganiaceae,92,Non-binary,false,false,13/06/2022,15/07/1993,275,Drona Wadge,-34.6738798,1:47
a709867d-c50f-4f7d-94cf-dd666dd885db,44.2561511,-76.9549695,Polygonaceae,95,Female,false,false,20/10/2021,06/12/1968,276,Bethena Butterfield,20.07552,18:08
763e77f2-f17a-44b4-bc84-cc0f7cb789f8,-12.111062,-77.0315913,Apiaceae,12,Male,false,false,01/07/2022,21/07/1962,277,Miguel Sharrem,-6.8435796,10:52
cb55cbdc-ba54-42fa-90cd-3a9bc96475e2,55.9576019,36.2249059,Papaveraceae,34,Male,false,true,29/12/2019,30/01/1989,278,Wilbert Matteucci,14.5427102,10:59
6c28019f-d73a-48c7-8820-1df375e18ab3,10.9915855,119.5914817,Rosaceae,87,Male,false,true,19/03/2021,08/09/2004,279,Felipe Guilliatt,38.520089,8:15
3f3585e9-fa98-40a7-8c52-dc903457fce2,52.0882644,21.1565786,Caprifoliaceae,89,Male,false,false,04/02/2022,01/09/1941,280,Marvin Tidbold,-3.7368149,15:43
9ccda1c9-ab74-4c7b-a7b8-898547cd368e,38.067932,111.797083,Fabaceae,55,Female,false,true,14/10/2020,21/02/1929,281,Hesther Bartol,5.902266,2:54
717f7370-28cf-48f7-a9a7-cfdd5f0a1823,14.6135888,121.0957927,Campanulaceae,21,Genderfluid,true,false,03/03/2020,07/11/2015,282,Collin O'Currigan,30.8783105,5:58
f3b8aa01-a54c-40fa-99ed-721057e5870b,-7.3825,108.16,Cladoniaceae,44,Female,false,true,19/09/2020,19/04/1923,283,Nita Skitral,24.347782,
d993962a-a42b-4b50-840a-9d2b74081c99,43.4945737,5.8978018,Scrophulariaceae,82,Male,false,false,02/02/2021,15/07/1968,284,Elwin McCarry,38.895126,15:39
77320701-f2f4-4f9a-adb8-b3cb019ec889,37.34,-121.89,Melastomataceae,65,Female,false,false,25/08/2021,09/05/1933,285,Otha Capitano,-22.9098833,15:45
a7c8246d-d4ab-47ce-934e-9599c1a6cac3,40.88472,20.09944,Aristolochiaceae,22,Female,false,true,09/01/2021,09/04/1958,286,Monique Hutchin,25.570888,11:14
58702ac4-e743-4c5d-98fa-03f37b8bbc60,8.0120727,4.8987523,Passifloraceae,40,Male,false,true,19/12/2021,11/09/1956,287,Archer Pietrzak,34.8389466,0:08
80813cd6-b821-4ca3-9e6a-a620394b2106,37.520481,115.251124,Boraginaceae,12,Male,false,true,17/04/2021,07/03/1973,288,Marwin Heditch,53.132085,
080de9ab-c81d-45ba-bd95-55d6c2292db8,55.4055305,38.2447393,Asteraceae,16,Female,false,false,17/05/2020,01/02/2010,289,Cristi Heigho,-1.7864953,22:15
06410107-fee2-460a-b9e8-ed990761c035,-24.2670414,-52.7241914,Polygonaceae,97,Polygender,false,false,30/04/2020,29/04/1937,290,Beryle Letcher,23.3790333,19:39
027bf17c-4ce5-476f-9dd8-0ed52f36847c,23.284628,116.268675,Poaceae,29,Female,true,false,12/09/2021,20/08/1982,291,Ardyth Garfirth,14.7044701,19:53
0bfff464-f6b0-4080-8115-f81f9c086c4f,-20.8890637,-48.6790007,Rosaceae,100,Male,false,false,15/08/2021,31/03/1935,292,Haywood Cregg,41.2311557,2:41
95107325-2b0f-42d3-9866-18f9f5fe512b,46.364025,124.25218,Asteraceae,74,Male,false,true,30/03/2020,01/11/2000,293,Harbert Beckles,-6.1492453,
4236dc50-85ae-4ab6-a368-51e3b4b98764,37.0079695,127.2796786,Hymenophyllaceae,,Female,false,true,11/06/2022,04/12/1930,294,Jenna Garroway,12.0545608,12:23
76cb7f06-aa00-453e-bc1b-b54846955253,33.9242163,135.1445719,Polypodiaceae,69,Female,true,false,04/12/2020,19/01/2004,295,Dyan Speenden,-6.5483,8:34
f6a0a09f-4f3a-465a-a997-adf3c17a9c78,47.5155739,40.8140313,Cyperaceae,91,Male,false,false,03/09/2021,27/03/1983,296,Jeremie Yakunin,55.6700613,12:01
ebb72c9f-aa8e-4f5e-873d-3f102c9d0f71,43.1927985,44.8994082,Poaceae,73,Male,false,true,03/02/2021,28/07/1960,297,Jarrad Braisted,45.1253665,4:16
7e73906e-a8d8-4167-9aaf-99cea24ea077,31.1710599,121.488302,Fabaceae,42,Agender,true,true,05/09/2020,20/03/1988,298,Lamont Chanter,-0.5133517,14:30
2d23daa6-ce88-44aa-9e4e-5036b59fad57,54.6335878,21.8138526,Asteraceae,94,Polygender,false,true,15/04/2021,15/12/2000,299,Laural Spleving,41.1846313,21:39
5e22563a-5cb2-4682-aa69-0321dc7bd91a,59.2648646,15.2289108,Pteridaceae,58,Male,true,false,21/09/2021,23/09/2013,300,York Allderidge,25.169786,10:47
7cd8c38a-424e-48fc-9fcd-53e74d77cc5b,4.9030522,114.939821,Asteraceae,80,Male,true,true,03/06/2022,21/06/1941,301,Cassie Claisse,23.028956,
5569eb31-a913-43af-a027-4ed2584b35e5,11.2533569,122.7339098,Rubiaceae,78,Genderqueer,false,false,16/06/2020,16/12/2014,302,Garnet McCome,29.375859,7:47
c749cdeb-ee4a-4560-8a2d-7faa0e6827c0,41.095685,121.1268459,Primulaceae,85,Male,false,false,16/03/2021,23/02/2015,303,Rance Niblock,-20.9343608,
bca5157a-e3cc-4b7f-ae9c-771d7f1ecbed,13.3042145,-86.1828047,Parmeliaceae,30,Female,false,false,02/05/2022,23/05/1945,304,Madelaine Ainslie,55.80192,3:19
c370a0b0-654b-4cd6-8d05-25db9677f7bc,36.858819,119.398525,Lamiaceae,56,Non-binary,false,true,09/07/2020,28/01/1962,305,Codi Haydock,37.8978165,11:35
846b7a52-4128-4b03-a7f2-66c3a7c00e5f,4.9026627,97.7878579,Boraginaceae,90,Male,true,true,27/04/2022,20/05/1937,306,Meade Duggen,48.85786,5:36
